,CID,SID,Solubility_at_pH_7_4,target,Efficacy
30004,17020009,57266487,1.2,0,
30005,4969999,49666994,43.1,0,
30006,135547118,26666031,2.0,0,
30007,19654281,49824046,35.1,0,
30008,5731496,49649576,0.6,0,147.222
30009,6457966,49734592,20.9,0,
30010,2820855,26727869,0.6,0,75.9644
30011,786617,49666789,0.7,0,
30012,1086288,17408578,19.9,0,59.8565
30013,2669923,57255779,5.2,0,
30014,2987990,49640717,33.7,0,
30015,2810153,26731391,0.3,0,
30016,2805459,26728596,39.1,0,
30017,6459360,56324219,24.7,0,
30018,2571410,24831145,39.2,0,
30019,2234553,24794334,37.6,0,
30020,1470518,49729690,45.1,0,
30021,2715190,57266717,39.0,0,
30022,2984724,24794533,39.4,0,
30023,3096079,24806672,0.3,0,58.53
30024,2988768,49827242,46.6,0,63.2385
30025,738884,24808943,47.5,0,
30026,9699567,26660880,5.1,0,
30027,726887,26730797,5.3,0,
30028,768972,24820336,36.7,0,
30029,921676,49667590,17.1,0,
30030,5749233,47202830,0.7,0,
30031,831703,47202180,36.3,0,78.2577
30032,6076139,24817309,6.2,0,
30033,6498740,49642338,4.7,0,
30034,6872412,26662255,34.8,0,
30035,1894456,49727167,50.3,0,97.3261
30036,719206,24795999,44.6,0,
30037,2223519,24803286,29.4,0,
30038,4432220,24809858,48.4,0,
30039,679671,47202623,20.8,0,
30040,6498584,49728845,47.8,0,
30041,7073656,26660191,31.5,0,
30042,3133062,49727369,36.7,0,
30043,6623875,49649506,34.9,0,
30044,4172058,49721422,43.3,0,
30045,4827112,49677158,5.6,0,
30046,4243596,49680119,25.9,0,
30047,2094880,24838024,7.0,0,
30048,2431370,57255674,8.5,0,
30049,135656473,49667450,1.6,0,
30050,135512167,24832057,17.8,0,
30051,6898412,47202522,12.5,0,
30052,2569974,57262756,45.8,0,
30053,4736825,49649360,36.4,0,
30054,3667189,49645842,27.6,0,
30055,2746309,26730405,45.5,0,
30056,135557878,49680673,32.4,0,
30057,4422972,49676192,50.8,0,
30058,1476867,50086795,27.7,0,57.4393
30059,1125111,49641283,46.7,0,156.168
30060,706924,24795037,47.8,0,
30061,3809457,24837058,47.1,0,
30062,24818732,49824205,0.3,0,
30063,3546109,24798164,35.8,0,
30064,3156821,24804777,41.4,0,
30065,9678051,24831097,27.8,0,103.041
30066,24761554,49670192,43.4,0,
30067,855233,49728717,45.6,0,
30068,2818439,26729569,0.2,0,
30069,20864789,49669052,54.5,0,
30070,940068,24804934,46.0,0,
30071,739774,24803396,39.7,0,
30072,2743492,26729013,48.7,0,
30073,2810538,26731418,29.9,0,
30074,2337645,49673703,44.0,0,
30075,6884592,26670948,31.8,0,
30076,6211973,49675865,35.9,0,
30077,2086298,24836125,14.2,0,
30078,2811977,26728702,1.4,0,
30079,682630,26662128,0.6,0,
30080,921302,49821578,1.4,0,
30081,2324381,24831759,31.0,0,
30082,8056910,49821597,47.3,0,
30083,4919635,24785317,1.1,0,
30084,617439,26667383,9.0,0,
30085,15996310,49669109,12.0,0,
30086,9655721,24831858,41.0,0,
30087,3382226,49821896,33.6,0,
30088,1504385,24785314,46.4,0,
30089,2089511,24839628,40.8,0,
30090,2645865,24827205,43.1,0,
30091,2096590,24832923,36.6,0,
30092,2359113,49676909,32.0,0,96.2468
30093,24792459,49727769,56.3,0,
30094,2799031,26730516,37.8,0,
30095,3220477,49679027,5.0,0,
30096,3160139,49727726,47.0,0,
30097,717001,24811877,38.5,0,
30098,977364,49736740,41.4,0,
30099,2233090,24793983,26.4,0,
30100,865316,24789567,12.3,0,
30101,22333118,49679777,3.1,0,
30102,2853079,47199541,25.3,0,
30103,2881633,47203054,3.0,0,
30104,931943,26663335,37.6,0,
30105,8083388,49673950,11.2,0,
30106,859070,24802625,19.9,0,
30107,2776448,24822006,38.8,0,
30108,897567,47201347,36.8,0,
30109,135520596,26731362,0.9,0,
30110,6887275,26665470,0.2,0,
30111,71815,14742762,27.8,0,
30112,9584215,26726662,34.5,0,
30113,4800373,57255783,49.3,0,
30114,3163790,49678937,43.2,0,
30115,68551,855534,45.1,0,143.9
30116,2737458,26727068,31.6,0,
30117,2815618,49672410,41.9,0,101.232
30118,7717209,56323029,39.8,0,
30119,2112567,24824894,37.6,0,
30120,930568,49667761,1.6,0,126.513
30121,4788123,49674860,52.8,0,
30122,2387444,49677409,45.3,0,
30123,6259710,24836270,32.0,0,98.1567
30124,16682560,26669447,48.4,0,
30125,3688143,47200433,38.3,0,
30126,1472566,24820149,0.3,0,
30127,9117011,49672328,45.2,0,
30128,2743448,26729064,0.3,0,
30129,64865,24815287,26.6,0,
30130,16188726,24785204,50.3,0,
30131,5222985,49824091,0.7,0,70.1026
30132,775158,49644642,35.5,0,
30133,2343499,24827145,28.9,0,
30134,2446670,49673020,2.7,0,
30135,1122744,49729212,1.3,0,124.883
30136,790049,49642940,25.6,0,
30137,18889437,47200251,25.1,0,73.7281
30138,1122454,24793212,40.2,0,31.7475
30139,2763905,49666026,44.2,0,
30140,23724269,47201857,50.9,0,
30141,6895179,47197978,41.5,0,
30142,699676,24809498,8.4,0,
30143,3324373,49669247,13.5,0,
30144,850362,47195486,15.8,0,
30145,731845,24794068,46.2,0,
30146,1832952,26663111,6.2,0,63.3831
30147,2964281,47197344,0.8,0,
30148,16190269,24798598,33.1,0,
30149,6485374,24780208,20.3,0,86.2515
30150,16189760,24797276,31.7,0,
30151,1377865,47198250,27.9,0,
30152,2872072,49644186,35.7,0,
30153,16383396,49817530,47.0,0,44.9495
30154,7692935,49648179,2.9,0,
30155,6470809,47199798,39.4,0,
30156,2740695,49671758,28.0,0,
30157,6458098,49677833,49.2,0,
30158,4725765,47203268,29.2,0,
30159,1091075,49642409,46.6,0,
30160,18558732,49677311,49.6,0,
30161,3146754,49641855,1.1,0,64.221
30162,7709015,49648265,0.5,0,
30163,1400206,26660842,51.5,0,125.088
30164,838701,49666428,23.8,0,
30165,1609318,26661296,30.7,0,
30166,1090102,47203894,37.7,0,
30167,2598354,49675512,49.6,0,
30168,148471,49665552,35.0,0,
30169,3591209,49677675,9.8,0,214.984
30170,4098321,24823725,3.7,0,
30171,2838010,47198016,0.7,0,52.6614
30172,4554836,24839358,26.2,0,
30173,3849861,26663757,4.3,0,65.6445
30174,5438376,49641547,53.7,0,
30175,694653,26657631,7.3,0,66.8003
30176,3101175,47201719,1.6,0,
30177,714052,49641107,37.5,0,103.728
30178,2745262,49671338,3.0,0,
30179,135519993,24836422,46.1,0,
30180,16306185,57259655,29.1,0,
30181,3527850,24824969,26.8,0,
30182,2792759,49665279,8.5,0,
30183,1481309,49666189,42.6,0,
30184,6872963,47204406,2.8,0,
30185,682756,49641220,51.9,0,
30186,785974,24805279,45.8,0,
30187,2151947,24789054,18.9,0,
30188,705735,49649265,49.1,0,
30189,2745834,26730424,32.1,0,
30190,764036,49665454,43.8,0,
30191,892315,47201819,30.3,0,
30192,24761077,49665330,36.5,0,100.837
30193,3155026,49728422,44.5,0,
30194,857532,49727614,0.4,0,
30195,3426061,49666248,1.3,0,23.4647
30196,2763746,24832413,33.8,0,
30197,2522994,24834718,47.6,0,
30198,23724195,47200702,7.2,0,
30199,9582673,26659832,8.6,0,
30200,2823068,26730835,49.9,0,
30201,2411157,24831532,45.1,0,
30202,686457,24822942,42.4,0,
30203,2727762,26727423,37.0,0,62.0714
30204,5332817,47198813,12.6,0,
30205,2701855,57256746,51.5,0,
30206,2339494,49680523,40.3,0,
30207,5339251,47202276,25.7,0,
30208,1083047,56322905,42.2,0,
30209,2814505,50085553,2.1,0,
30210,6466610,47198947,43.7,0,
30211,1082703,49643156,27.6,0,
30212,6487904,49729899,57.0,0,
30213,292243,49670491,2.3,0,
30214,6467231,47198952,32.4,0,
30215,1597494,49647950,2.0,0,
30216,16329628,49674613,0.2,0,
30217,16188206,24783654,34.1,0,47.1247
30218,135406328,24789673,50.2,0,
30219,714364,24794807,47.7,0,
30220,2961985,24792776,11.7,0,123.197
30221,674055,24808285,28.4,0,
30222,3787353,49648554,0.2,0,99.6155
30223,2057288,47198353,32.3,0,
30224,712474,49644001,42.3,0,
30225,3841620,50086796,42.4,0,
30226,3163813,49649157,9.0,0,195.401
30227,5121684,49667850,34.9,0,
30228,6472708,49643577,42.3,0,132.422
30229,2732697,24821918,41.7,0,
30230,754776,49641760,15.1,0,123.887
30231,1931641,49642811,48.8,0,
30232,1487468,24822195,1.5,0,34.9351
30233,703658,24788426,41.0,0,
30234,16190747,24799076,8.3,0,58.479
30235,2579776,24832879,42.2,0,
30236,4794068,49676978,2.9,0,
30237,3726733,24819130,19.5,0,
30238,3158089,24804571,47.4,0,
30239,7251556,74373760,5.6,0,
30240,1564630,49646733,33.0,0,
30241,2738750,26730349,2.5,0,
30242,4082728,24811544,1.2,0,
30243,3784370,24821645,1.9,0,
30244,80579,24809109,33.6,0,
30245,9563302,49644684,32.7,0,
30246,9641196,24834738,36.0,0,
30247,2856745,57267590,39.4,0,95.0563
30248,3177932,24802259,1.1,0,
30249,986520,49825710,59.4,0,
30250,9559854,24818821,2.4,0,37.9352
30251,2937333,24798163,43.8,0,
30252,2770851,49669785,49.1,0,
30253,712700,4248618,14.5,0,136.375
30254,9632764,26663618,0.4,0,
30255,135439687,24822411,1.5,0,
30256,25102424,56422374,31.7,0,85.3449
30257,1491428,24818022,42.8,0,39.4622
30258,977691,49737055,33.9,0,
30259,3658782,49666852,0.6,0,
30260,5240843,24810810,44.2,0,
30261,1077071,24806532,52.7,0,
30262,6464253,49822169,33.1,0,87.6814
30263,2653247,57257262,23.3,0,
30264,575802,24808657,14.0,0,
30265,2090862,24830764,44.9,0,
30266,2741630,26727508,0.8,0,
30267,17253078,49731070,0.3,0,
30268,9628035,24822867,40.3,0,
30269,9114293,56324415,15.5,0,
30270,3469751,26666028,53.0,0,
30271,135544972,26730858,0.4,0,
30272,950586,26665478,2.7,0,41.7887
30273,2743576,26729104,9.8,0,
30274,778217,24801638,2.5,0,
30275,6486593,49641609,40.8,0,
30276,2924115,49646001,34.1,0,
30277,5348249,26658377,36.1,0,
30278,890711,47204495,6.5,0,
30279,874821,47201787,34.1,0,
30280,2741291,50086589,53.9,0,
30281,409920,47199297,33.8,0,
30282,3288046,49734179,1.6,0,164.453
30283,6466910,49816389,40.0,0,
30284,558222,49644972,43.5,0,
30285,6369153,26728776,28.3,0,
30286,1473790,24833586,39.8,0,101.677
30287,5348240,49671467,2.3,0,
30288,2767991,24821680,36.5,0,
30289,776900,49644613,3.7,0,
30290,2379446,49673683,47.4,0,
30291,2928055,49667279,0.2,0,
30292,13756,47200817,37.9,0,
30293,16188806,24785372,24.9,0,
30294,3181293,49725847,48.9,0,
30295,5056537,24813164,48.9,0,
30296,308057,49676889,39.6,0,112.264
30297,4961713,24836041,39.3,0,
30298,3254696,26666696,34.3,0,
30299,3107639,49734874,0.8,0,
30300,2583725,49680558,1.4,0,
30301,3273195,49824065,37.3,0,
30302,943657,26663954,0.8,0,
30303,2804862,26727847,41.9,0,
30304,9566438,26727747,0.2,0,20.1304
30305,6498553,49728830,38.5,0,
30306,5067753,49674272,37.2,0,
30307,9592111,24810043,41.8,0,
30308,16014461,49649517,0.4,0,
30309,1965646,47200710,47.0,0,
30310,5156859,24815054,55.4,0,50.0799
30311,2813098,26730216,47.6,0,
30312,972479,24794681,0.7,0,
30313,2439157,24833435,8.6,0,
30314,135557876,49680782,2.9,0,
30315,3114023,24780678,28.5,0,
30316,5837141,49668425,2.3,0,
30317,6874813,26671015,4.3,0,
30318,3438085,49648551,42.4,0,
30319,2730432,26727755,0.1,0,
30320,9583037,26730610,29.0,0,
30321,2616328,24835609,20.0,0,42.537
30322,1472842,24818176,31.5,0,
30323,135481536,49643591,40.6,0,
30324,2379298,49674105,2.7,0,
30325,4129845,24813958,43.3,0,
30326,2989110,49647758,46.1,0,
30327,5300282,47204950,47.7,0,
30328,943323,49828665,44.5,0,
30329,302853,49824194,45.9,0,
30330,2338055,24826314,33.0,0,
30331,4784816,49675861,51.7,0,
30332,2814323,26726534,0.2,0,
30333,1470760,49666557,45.5,0,
30334,1241599,49671656,1.3,0,166.603
30335,3138212,49645254,2.2,0,
30336,1250834,47199818,47.9,0,
30337,6581476,26669317,32.7,0,
30338,2727255,26727532,33.0,0,
30339,3571140,24837446,48.7,0,
30340,5289896,24814148,15.7,0,41.9326
30341,5070278,24782828,27.9,0,
30342,887121,49642189,49.0,0,
30343,306852,47201011,1.7,0,
30344,976573,24786634,9.7,0,256.376
30345,8853303,49676374,38.1,0,
30346,7853846,57259540,38.5,0,
30347,3141919,47201502,0.2,0,
30348,16823282,49677946,46.4,0,
30349,785954,24802348,44.5,0,
30350,9678266,26671657,0.4,0,
30351,2435,855898,11.2,0,
30352,2325403,26657774,0.3,0,
30353,3902261,24834708,18.0,0,
30354,4118457,24824659,42.8,0,
30355,6869897,26725663,0.3,0,
30356,6498745,47203573,5.4,0,
30357,4224809,24810454,33.2,0,
30358,5294276,24823318,44.4,0,
30359,836348,47194620,29.3,0,
30360,5720743,49667626,38.4,0,131.824
30361,16552535,49826737,40.7,0,
30362,856132,47202927,27.1,0,
30363,788212,24797406,30.6,0,
30364,540144,24782872,22.5,0,45.1907
30365,4654319,49676072,47.3,0,
30366,1820482,49821147,62.4,0,
30367,2827898,47201820,3.4,0,
30368,4785769,49675833,18.2,0,
30369,3553465,26659798,1.0,0,
30370,2925004,24801544,33.0,0,
30371,2409296,49680364,2.8,0,
30372,18153484,49822701,5.6,0,70.6965
30373,750186,49642590,44.1,0,
30374,16195314,24822829,0.3,0,
30375,1864514,24808770,37.2,0,
30376,5766751,49725938,53.8,0,
30377,15288908,49822194,47.9,0,
30378,4564331,49666512,32.1,0,
30379,2957681,24797603,50.3,0,
30380,2732863,26731438,31.8,0,
30381,2064228,24838124,49.1,0,
30382,2373681,49675653,1.7,0,57.5375
30383,699474,26660320,13.1,0,
30384,939900,26662432,0.6,0,53.4416
30385,3669408,49666219,0.2,0,94.1386
30386,1073145,49643257,0.4,0,
30387,2839644,49644701,5.7,0,
30388,812997,49646666,35.7,0,51.2703
30389,2738299,26726903,54.8,0,
30390,135470126,26731083,27.9,0,
30391,3788759,26665954,1.5,0,
30392,6497655,49725228,1.8,0,71.3049
30393,9609021,24834107,0.3,0,
30394,2560417,24839057,41.7,0,64.6528
30395,4884393,26670506,43.6,0,
30396,17453466,49823242,42.7,0,
30397,2371657,49673545,21.4,0,
30398,3870176,49671366,37.0,0,
30399,804274,49727390,50.2,0,
30400,9586270,24790522,42.8,0,
30401,2843161,49640774,0.6,0,
30402,1017983,26662872,49.7,0,
30403,4264496,24811426,46.1,0,42.8881
30404,580629,24780699,28.9,0,
30405,17282409,49824005,0.7,0,
30406,2808130,26729176,35.3,0,
30407,3209775,24809081,32.2,0,
30408,2725444,26728972,24.1,0,
30409,16682684,26671006,49.4,0,86.3632
30410,2808890,49672273,38.3,0,
30411,11224,855569,58.3,0,
30412,135650632,26658507,6.2,0,
30413,15992445,24823719,37.9,0,
30414,18573516,51090045,51.7,0,
30415,855744,49643427,0.3,0,
30416,3110002,24808311,0.6,0,57.9325
30417,4727544,47203470,22.3,0,
30418,3994853,26670764,12.5,0,
30419,5139302,49675501,39.9,0,
30420,4962038,24834650,46.3,0,47.9881
30421,4052011,49668382,32.9,0,
30422,936430,26659758,27.8,0,
30423,25162656,57258658,35.6,0,
30424,2977345,47199787,22.2,0,
30425,7384415,51088153,48.4,0,
30426,23774933,56323929,43.9,0,61.5614
30427,2839021,49641573,27.4,0,
30428,16196838,24836945,50.1,0,
30429,691566,49728201,3.8,0,94.1655
30430,3159245,24822507,24.2,0,
30431,1213598,49824471,3.7,0,111.242
30432,2817154,49671943,50.6,0,144.162
30433,828522,47200860,2.1,0,132.073
30434,843004,47203553,0.3,0,
30435,872711,47201078,1.9,0,
30436,135509360,49734695,54.2,0,
30437,135513990,49824281,0.3,0,38.2485
30438,1302080,24792755,0.4,0,
30439,4591606,24810677,38.7,0,
30440,2092996,49680167,27.4,0,
30441,135128,26658708,20.9,0,
30442,25237294,49823644,0.3,0,
30443,16311738,49674334,22.7,0,
30444,2221749,24795895,46.8,0,
30445,5408116,47197702,39.0,0,
30446,24819265,49826245,42.7,0,
30447,23723773,47197682,49.1,0,
30448,2063462,24827955,36.0,0,
30449,2813255,49671626,34.4,0,
30450,2818189,26729922,14.6,0,
30451,3677654,47200495,0.7,0,
30452,5029651,47204013,14.9,0,
30453,16191056,24799385,28.4,0,
30454,861512,49733410,47.4,0,
30455,6460014,47202320,55.9,0,
30456,6464300,47199657,40.5,0,
30457,4062849,49675219,45.8,0,
30458,2736871,26726886,24.7,0,
30459,18109377,49819858,42.2,0,54.7361
30460,2799963,26730050,0.3,0,
30461,669556,49642160,34.6,0,
30462,921224,49665234,2.1,0,
30463,2985825,49718159,49.4,0,50.6703
30464,25237312,49823678,31.1,0,41.2028
30465,3756954,26662220,39.8,0,
30466,2739748,26727507,0.5,0,16.475
30467,5416296,49821858,1.5,0,
30468,2673027,49673741,1.1,0,
30469,9557297,49640987,34.7,0,
30470,8234051,49819542,3.0,0,79.2593
30471,5335370,49644934,15.5,0,
30472,3495343,24835603,47.0,0,48.3205
30473,8146977,57267809,2.5,0,
30474,2978334,24789816,33.5,0,
30475,774099,49644581,12.2,0,
30476,2844883,24789464,1.5,0,
30477,2738589,26730351,12.6,0,55.4193
30478,6363106,26658003,46.9,0,
30479,2537513,24827618,39.9,0,
30480,6468194,47198629,39.0,0,
30481,1473526,49666182,42.4,0,
30482,921313,26662795,0.2,0,
30483,54703888,24818021,47.6,0,
30484,2507537,24825247,15.7,0,
30485,16193577,24812278,1.7,0,
30486,2406897,49675663,12.3,0,
30487,16301357,49674328,43.3,0,
30488,135427164,26662309,13.1,0,
30489,759617,47204093,0.9,0,
30490,16190396,24798725,45.2,0,
30491,24819845,49828022,40.4,0,
30492,3218711,24808926,47.1,0,
30493,8416681,49680555,2.0,0,74.9904
30494,921820,49646267,48.7,0,
30495,885892,47204225,42.4,0,
30496,792345,49640719,38.0,0,41.3027
30497,4306751,24825346,50.0,0,
30498,6450249,50086003,36.4,0,137.61
30499,5030119,24827002,43.2,0,
30500,2536598,49671525,7.7,0,
30501,1481105,49648897,41.8,0,
30502,580840,26731091,0.8,0,
30503,891008,24790179,48.0,0,
30504,948855,24809275,1.4,0,
30505,787295,47203547,10.2,0,
30506,3737444,24818855,36.3,0,
30507,940584,49724398,2.0,0,
30508,3958262,24808665,27.3,0,136.996
30509,1714314,47195181,36.8,0,
30510,16242497,49673735,50.2,0,
30511,135628659,26658777,50.1,0,
30512,1475156,24824456,3.9,0,
30513,6490883,49678769,43.4,0,
30514,941400,26671232,26.4,0,81.0393
30515,16682292,26662661,38.5,0,
30516,755776,47198708,32.5,0,
30517,6882879,26662038,0.6,0,
30518,939759,49646005,24.8,0,
30519,2818874,49671743,0.2,0,
30520,874389,49641049,34.3,0,
30521,2739040,26730802,37.9,0,
30522,2424901,49675764,46.3,0,
30523,718595,24788985,25.6,0,
30524,921983,49646760,38.7,0,
30525,135532106,49665033,43.2,0,
30526,135408022,24823511,4.4,0,
30527,6882070,24822600,1.2,0,
30528,6884292,26661632,20.9,0,
30529,5029416,47200558,36.2,0,
30530,890706,47200882,49.9,0,
30531,1016466,49824438,0.3,0,
30532,1951125,24804332,0.3,0,
30533,2649212,57259574,1.7,0,
30534,5120083,24784991,0.7,0,
30535,2235649,24795195,34.2,0,
30536,7526935,49677599,43.2,0,
30537,4149150,24840590,4.0,0,58.3902
30538,5155036,49669619,37.6,0,115.508
30539,2384537,49676508,35.1,0,
30540,16803351,51090104,50.2,0,
30541,8073304,49665040,10.6,0,
30542,5891052,24796699,46.9,0,
30543,3702531,24820414,1.4,0,53.4103
30544,6470296,49826849,44.2,0,
30545,800556,47197714,0.6,0,
30546,1789245,49825588,11.6,0,
30547,6464556,49826810,42.9,0,92.4013
30548,733870,24822450,0.5,0,
30549,855581,49728373,29.4,0,
30550,8661406,57259010,50.2,0,
30551,740954,47201413,0.4,0,
30552,1462279,24807505,50.2,0,49.9488
30553,1020085,47199290,34.2,0,76.2189
30554,5405405,26659732,4.7,0,
30555,751725,26663882,37.2,0,
30556,135400282,49670520,3.6,0,
30557,1075578,49644017,18.5,0,
30558,3566210,24812178,40.5,0,
30559,4399412,24811365,26.7,0,
30560,9655585,26663560,53.5,0,
30561,5343526,24836533,27.1,0,
30562,6460856,49726384,0.4,0,
30563,4833332,24831852,47.3,0,138.168
30564,4792887,49677260,5.9,0,
30565,135777601,50085804,2.0,0,
30566,2426584,24829497,32.3,0,
30567,2791828,49641873,47.2,0,
30568,760027,49643851,32.5,0,
30569,8603514,57263674,30.0,0,
30570,24761384,49668480,48.9,0,117.288
30571,5765522,24806634,8.3,0,85.3536
30572,2126656,49675059,44.8,0,81.8619
30573,16413299,49648911,5.6,0,
30574,2116212,24835058,8.0,0,
30575,2817045,26728208,25.5,0,
30576,7530182,26659982,38.5,0,49.7718
30577,2814867,26728901,24.7,0,
30578,3797637,26667033,48.0,0,
30579,7550840,57267810,13.4,0,
30580,3154371,24803392,40.7,0,
30581,699158,47202544,34.9,0,
30582,2810323,26728485,43.0,0,
30583,9508065,57259115,42.8,0,72.3903
30584,4012037,26662277,0.9,0,
30585,894911,49824233,1.3,0,
30586,4142176,24816214,33.8,0,
30587,975870,49665599,22.8,0,
30588,135614917,26725962,1.3,0,
30589,890291,47204812,2.4,0,
30590,3866865,24835687,25.8,0,62.1385
30591,16305128,57260057,30.4,0,
30592,681912,49647069,46.6,0,
30593,949472,24807560,41.9,0,
30594,6792924,49823898,37.2,0,70.5655
30595,24981485,56321203,48.4,0,85.104
30596,848219,50086434,27.5,0,94.1933
30597,2968864,47196483,45.3,0,
30598,2086040,24831976,0.3,0,149.358
30599,135439661,24821300,30.5,0,
30600,6486027,49722075,41.2,0,
30601,2420253,47199522,46.8,0,
30602,2166253,49669829,49.7,0,
30603,1290998,49730000,4.3,0,
30604,3633635,49646826,26.5,0,116.889
30605,959957,47197086,25.6,0,
30606,890500,47202047,35.6,0,155.69
30607,859481,49644609,32.6,0,
30608,2147257,49816798,46.1,0,
30609,623928,24809201,2.0,0,27.8935
30610,2767201,50086560,46.7,0,
30611,4799369,24839568,39.2,0,
30612,2125592,24841266,43.5,0,62.9166
30613,202477,56463198,38.4,0,
30614,1462684,49678837,47.2,0,
30615,135628660,26670961,3.2,0,
30616,3586382,49647847,49.3,0,
30617,9593598,24805691,22.8,0,
30618,6409395,24835246,13.1,0,
30619,1263199,49825292,45.8,0,
30620,5046318,49670584,31.3,0,
30621,4683508,26662897,2.3,0,
30622,2770164,24835321,49.0,0,
30623,819900,49644554,2.5,0,
30624,4080445,24788141,42.0,0,
30625,2827004,47198407,40.5,0,
30626,2026523,26659279,49.0,0,75.4237
30627,3105271,49640747,37.1,0,
30628,2737070,26728653,11.7,0,
30629,2406102,49677766,41.3,0,
30630,17165126,47199080,5.3,0,
30631,3948761,26661421,4.5,0,74.8016
30632,1485972,24824383,0.3,0,
30633,2971382,47196818,6.2,0,
30634,923710,24793018,0.7,0,
30635,3713602,49665943,0.3,0,
30636,2738662,26731132,43.1,0,
30637,3541919,49675691,3.5,0,74.9804
30638,8965468,49675173,42.1,0,
30639,1431339,49642168,53.6,0,
30640,1251540,24795010,7.1,0,
30641,3155699,24804526,12.7,0,47.1397
30642,1383756,49726293,5.2,0,
30643,2981386,47198797,47.3,0,136.605
30644,9592083,24801321,34.6,0,
30645,667490,49675007,22.5,0,116.337
30646,2538493,24837310,16.1,0,67.656
30647,1357518,26658999,61.6,0,
30648,2004631,49646334,0.9,0,
30649,878337,47197940,44.9,0,
30650,4262516,24840436,0.6,0,
30651,1247379,24811377,6.8,0,74.4919
30652,6859134,49647790,0.4,0,
30653,9613320,49666841,0.2,0,
30654,24979043,56315507,48.5,0,
30655,4603391,51090320,1.5,0,47.5398
30656,9566176,26727102,11.3,0,
30657,1929655,26659736,43.9,0,
30658,763549,24801244,10.7,0,78.7086
